"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","USD","US Dollar","0","Units","2017","2017",3271963000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","USD","US Dollar","0","Units","2017","2017",3396916000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","USD","US Dollar","0","Units","2017","2017",3604970500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","USD","US Dollar","0","Units","2017","2017",3783373750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","USD","US Dollar","0","Units","2017","2017",3751681250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","USD","US Dollar","0","Units","2017","2017",3836748750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","USD","US Dollar","0","Units","2017","2017",4050586250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","USD","US Dollar","0","Units","2017","2017",4221781250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","USD","US Dollar","0","Units","2017","2017",4406545500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","USD","US Dollar","0","Units","2017","2017",4511288250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","USD","US Dollar","0","Units","2017","2017",4497204500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","USD","US Dollar","0","Units","2017","2017",4559562250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","USD","US Dollar","0","Units","2017","2017",4626306000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","USD","US Dollar","0","Units","2017","2017",4888205000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","USD","US Dollar","0","Units","2017","2017",5145361750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","USD","US Dollar","0","Units","2017","2017",5411762500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","USD","US Dollar","0","Units","2017","2017",5635167500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","USD","US Dollar","0","Units","2017","2017",5826077000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","USD","US Dollar","0","Units","2017","2017",6069425750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","USD","US Dollar","0","Units","2017","2017",6246386250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","USD","US Dollar","0","Units","2017","2017",6372193000000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","USD","US Dollar","0","Units","2017","2017",6383696250000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","USD","US Dollar","0","Units","2017","2017",6618620500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","USD","US Dollar","0","Units","2017","2017",6849190500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","USD","US Dollar","0","Units","2017","2017",7114548750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","USD","US Dollar","0","Units","2017","2017",7324464500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","USD","US Dollar","0","Units","2017","2017",7578617500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","USD","US Dollar","0","Units","2017","2017",7863990750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","USD","US Dollar","0","Units","2017","2017",8281652750000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","USD","US Dollar","0","Units","2017","2017",8727296500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","USD","US Dollar","0","Units","2017","2017",9166878500000,,
"USA","United States","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","USD","US Dollar","0","Units","2017","2017",9393885500000,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","USD","US Dollar","0","Units","2015","2015",9426579674153.89,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","USD","US Dollar","0","Units","2015","2015",9857408878088.4,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","USD","US Dollar","0","Units","2015","2015",10453299249682.4,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","USD","US Dollar","0","Units","2015","2015",11030413984319.2,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","USD","US Dollar","0","Units","2015","2015",11110425858618.9,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","USD","US Dollar","0","Units","2015","2015",11405051197498.8,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","USD","US Dollar","0","Units","2015","2015",11926051919982.9,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","USD","US Dollar","0","Units","2015","2015",12382266681486.1,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","USD","US Dollar","0","Units","2015","2015",12885383179821.9,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","USD","US Dollar","0","Units","2015","2015",13353197851996.1,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","USD","US Dollar","0","Units","2015","2015",13529612054766.9,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","USD","US Dollar","0","Units","2015","2015",13691473390291.5,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","USD","US Dollar","0","Units","2015","2015",13905301130033.7,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","USD","US Dollar","0","Units","2015","2015",14331279213025.4,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","USD","US Dollar","0","Units","2015","2015",14822883603578.3,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","USD","US Dollar","0","Units","2015","2015",15384812113828.3,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","USD","US Dollar","0","Units","2015","2015",15976127410109.6,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","USD","US Dollar","0","Units","2015","2015",16541834925998.4,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","USD","US Dollar","0","Units","2015","2015",17221542414325,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","USD","US Dollar","0","Units","2015","2015",17858212391353.6,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","USD","US Dollar","0","Units","2015","2015",18454342078156.7,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","USD","US Dollar","0","Units","2015","2015",18700732203429.5,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","USD","US Dollar","0","Units","2015","2015",19231611597455.5,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","USD","US Dollar","0","Units","2015","2015",19618401446746.4,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","USD","US Dollar","0","Units","2015","2015",20178042043626.3,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","USD","US Dollar","0","Units","2015","2015",20644666827510.6,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","USD","US Dollar","0","Units","2015","2015",21301741827470.8,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","USD","US Dollar","0","Units","2015","2015",22028682177279.7,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","USD","US Dollar","0","Units","2015","2015",22754849132153.6,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","USD","US Dollar","0","Units","2015","2015",23664504465563.6,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","USD","US Dollar","0","Units","2015","2015",24652491412352.8,,
"OTO","OECD - Total","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","USD","US Dollar","0","Units","2015","2015",25197839769226,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","BRL","Brazilian Real","0","Units","2000","2000",724615291466.062,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","BRL","Brazilian Real","0","Units","2000","2000",747240097455.41,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","BRL","Brazilian Real","0","Units","2000","2000",741941259530.141,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","BRL","Brazilian Real","0","Units","2000","2000",744572873492.086,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","BRL","Brazilian Real","0","Units","2000","2000",774525948100,,
"BRA","Brazil","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","BRL","Brazilian Real","0","Units","2000","2000",780835181901.022,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","CLP","Chilean Peso","0","Units","2018","2018",42417807185979,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","CLP","Chilean Peso","0","Units","2018","2018",45599486451202,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","CLP","Chilean Peso","0","Units","2018","2018",48115116259024,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","CLP","Chilean Peso","0","Units","2018","2018",47622464235963,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","CLP","Chilean Peso","0","Units","2018","2018",49563761308425,,
"CHL","Chile","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","CLP","Chilean Peso","0","Units","2018","2018",50566882963177,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","EUR","Euro","0","Units","2015","2015",4163352900,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","EUR","Euro","0","Units","2015","2015",4578370300,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","EUR","Euro","0","Units","2015","2015",5183316900,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","EUR","Euro","0","Units","2015","2015",5372533500,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","EUR","Euro","0","Units","2015","2015",5387972400,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","EUR","Euro","0","Units","2015","2015",5749066100,,
"EST","Estonia","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","EUR","Euro","0","Units","2015","2015",6166304500,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","IDR","Rupiah","0","Units","2010","2010",2158245433935270,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","IDR","Rupiah","0","Units","2010","2010",2368046672837100,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","IDR","Rupiah","0","Units","2010","2010",2553239284506550,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","IDR","Rupiah","0","Units","2010","2010",2395747387118470,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","IDR","Rupiah","0","Units","2010","2010",2506748336829050,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","IDR","Rupiah","0","Units","2010","2010",2546431349105740,,
"IDN","Indonesia","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","IDR","Rupiah","0","Units","2010","2010",2635407129997260,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","ILS","New Israeli Sheqel","0","Units","2015","2015",281196258800,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","ILS","New Israeli Sheqel","0","Units","2015","2015",297794857200,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","ILS","New Israeli Sheqel","0","Units","2015","2015",309822778600,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","ILS","New Israeli Sheqel","0","Units","2015","2015",327598097300,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","ILS","New Israeli Sheqel","0","Units","2015","2015",341754971000,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","ILS","New Israeli Sheqel","0","Units","2015","2015",370479280100,,
"ISR","Israel","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","ILS","New Israeli Sheqel","0","Units","2015","2015",385328457800,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","EUR","Euro","0","Units","2010","2010",13513435801,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","EUR","Euro","0","Units","2010","2010",13885354255,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","EUR","Euro","0","Units","2010","2010",14281349960,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","EUR","Euro","0","Units","2010","2010",14696489291,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","EUR","Euro","0","Units","2010","2010",15668999312,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","EUR","Euro","0","Units","2010","2010",15649127444,,
"SVN","Slovenia","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","EUR","Euro","0","Units","2010","2010",16096048234,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","INR","Indian Rupee","0","Units","2011_12","2011-12",22113951648294.8,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","INR","Indian Rupee","0","Units","2011_12","2011-12",22775064277285.8,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","INR","Indian Rupee","0","Units","2011_12","2011-12",24255717661783,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","INR","Indian Rupee","0","Units","2011_12","2011-12",25704287692171.3,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","INR","Indian Rupee","0","Units","2011_12","2011-12",26588412458440.8,,
"IND","India","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","INR","Indian Rupee","0","Units","2011_12","2011-12",28171189747964.5,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1970","1970","ZAR","Rand","0","Units","2015","2015",681045712296.983,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1971","1971","ZAR","Rand","0","Units","2015","2015",713098314548.566,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1972","1972","ZAR","Rand","0","Units","2015","2015",743593686419.292,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1973","1973","ZAR","Rand","0","Units","2015","2015",799963882398.69,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1974","1974","ZAR","Rand","0","Units","2015","2015",841924953759.087,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1975","1975","ZAR","Rand","0","Units","2015","2015",872488732277.804,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1976","1976","ZAR","Rand","0","Units","2015","2015",886247594480.301,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1977","1977","ZAR","Rand","0","Units","2015","2015",878546732243.3,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1978","1978","ZAR","Rand","0","Units","2015","2015",892955856862.3,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1979","1979","ZAR","Rand","0","Units","2015","2015",915065843718.3,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1980","1980","ZAR","Rand","0","Units","2015","2015",993665842755.931,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1981","1981","ZAR","Rand","0","Units","2015","2015",1066242368363.02,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1982","1982","ZAR","Rand","0","Units","2015","2015",1088608642493.87,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1983","1983","ZAR","Rand","0","Units","2015","2015",1121328732404.61,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1984","1984","ZAR","Rand","0","Units","2015","2015",1172855935435.32,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1985","1985","ZAR","Rand","0","Units","2015","2015",1132315319184.62,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1986","1986","ZAR","Rand","0","Units","2015","2015",1134112143945.13,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1987","1987","ZAR","Rand","0","Units","2015","2015",1177835855754.44,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1988","1988","ZAR","Rand","0","Units","2015","2015",1240395997818.59,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1989","1989","ZAR","Rand","0","Units","2015","2015",1274385318136.93,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1990","1990","ZAR","Rand","0","Units","2015","2015",1311004358834.24,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1991","1991","ZAR","Rand","0","Units","2015","2015",1304224533744.33,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1992","1992","ZAR","Rand","0","Units","2015","2015",1285661806131.11,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1993","1993","ZAR","Rand","0","Units","2015","2015",1309970806250,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1994","1994","ZAR","Rand","0","Units","2015","2015",1362464852500,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1995","1995","ZAR","Rand","0","Units","2015","2015",1443212873000,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1996","1996","ZAR","Rand","0","Units","2015","2015",1507750145750,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1997","1997","ZAR","Rand","0","Units","2015","2015",1556864544500,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1998","1998","ZAR","Rand","0","Units","2015","2015",1583992983500,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","1999","1999","ZAR","Rand","0","Units","2015","2015",1611518401750,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","2000","2000","ZAR","Rand","0","Units","2015","2015",1678206358750,,
"ZAF","South Africa","CPV","Private final consumption expenditure, volume","A","Annual","2001","2001","ZAR","Rand","0","Units","2015","2015",1736828487750,,
